 TITLE = "concentration profil"
 VARIABLES=x,y,u,v,p,phia,vis,ro,delta,Vs,Sch,dr,rich
ZONE T="   1", J=    41, I=    27, F=POINT
   0.000000000000000E+000   0.000000000000000E+000   0.000000000000000E+000
   0.000000000000000E+000     1733.472274078821000   0.000000000000000E+000
   1.000000000000000E-003     1000.000000000000000   0.000000000000000E+000
   0.000000000000000E+000        1.000000000000000   0.000000000000000E+000
   0.000000000000000E+000
   0.000000000000000E+000   5.000000000000000E-003        8.226223984149378
   0.000000000000000E+000     1698.802828597245000   0.000000000000000E+000
        3.571768460705868     1000.000000000000000   5.748583767469416E-001
   0.000000000000000E+000   6.999999880790710E-001   0.000000000000000E+000
   0.000000000000000E+000
   0.000000000000000E+000   1.500000000000000E-002        9.624112911710887
   0.000000000000000E+000     1629.463937634092000   0.000000000000000E+000
        3.818376565759405     1000.000000000000000   6.705290745977280E-001
   0.000000000000000E+000   6.999999880790710E-001   0.000000000000000E+000
   0.000000000000000E+000
   0.000000000000000E+000   2.500000000000000E-002       10.352694251796620
   0.000000000000000E+000     1560.125046670939000   0.000000000000000E+000
        6.231196980179674     1000.000000000000000   7.223580896423033E-001
   0.000000000000000E+000   6.999999880790710E-001   0.000000000000000E+000
   0.000000000000000E+000
   0.000000000000000E+000   3.500000000000000E-002       10.862475796223120
   0.000000000000000E+000     1490.786155707786000   0.000000000000000E+000
        8.890914844706595     1000.000000000000000   7.579256660121011E-001
   0.000000000000000E+000   6.999999880790710E-001   0.000000000000000E+000
   0.000000000000000E+000
   0.000000000000000E+000   4.500000000000001E-002       11.259546240879290
   0.000000000000000E+000     1421.447264744634000   0.000000000000000E+000
       11.737210876819760     1000.000000000000000   7.855837399310839E-001
   0.000000000000000E+000   6.999999880790710E-001   0.000000000000000E+000
   0.000000000000000E+000
   0.000000000000000E+000   5.500000000000001E-002       11.586997517719200
   0.000000000000000E+000     1352.108373781481000   0.000000000000000E+000
       14.692849186799940     1000.000000000000000   8.083769173728812E-001
   0.000000000000000E+000   6.999999880790710E-001   0.000000000000000E+000
   0.000000000000000E+000
   0.000000000000000E+000   6.500000000000000E-002       11.866845686566370
   0.000000000000000E+000     1282.769482818328000   0.000000000000000E+000
       17.669753825608190     1000.000000000000000   8.278359761408186E-001
